id,order_status,total_price,order_paid,day,time,quantity,product_id,product_name,unit,mode_delivery,merchant_id,productImg
124,3,36,0,Fri,3:33:21 PM,2,693,Set Nasi Ayam Goreng,Unit,2,428,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/428-1602828004298.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T073246Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=f874b4923ad4bf1ca6d9e31ff02ae9f1107c93be23a7969cc67ea0f9fa17e34e\"""
126,3,140,0,Fri,4:23:32 PM,1,41,daging dendeng cikgu,Kg,2,38,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/38-1602755415753.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T082251Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5073ba8e7f88c0423458c1ca338f5d0fc97babc88e2db864695ad6d462af60c6\"""
127,11,10,1,Fri,4:37:45 PM,1,771,ChicQib Chop,Unit,2,461,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/461-1602833417319.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T083625Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=7916e8b72b924ab8c92050c0f05ddf1aae436a3a0db8b2093ab3bd669d706197\"""
128,11,12,1,Fri,5:02:16 PM,1,781,FishQib Fillet,Unit,2,461,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/461-1602834081614.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T090126Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=67ed409c88ef762118c1a5c92f8e45dffb206459dd6ffdfa53b312fb66326823\"""
129,11,70,1,Fri,5:09:20 PM,4,186,Ayam bismi Potong 9,Pek,2,79,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/79-1602763028542.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T090809Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=8b53cb11aa33346715aa49d971ca86563e69076d4dd5ac3916361ef7543aa123\"""
130,11,20,1,Fri,5:18:39 PM,2,559,Risoles Premium,Pek,1,354,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/354-1602815757501.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T091723Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=719e9cf38c01d46c0325addc780d170240ec5296ac1d3c010fe5e5484ad11dcf\"""
131,11,20,1,Fri,5:29:27 PM,2,832,Churros dinda,Unit,1,507,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/507-1602838537232.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T092355Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=367f50304b58e9ee1d530ccae312e2c3f00ada639677a1d9ca573f845024d84c\"""
132,11,300,1,Fri,5:46:11 PM,1,826,Airpod pro,Unit,2,500,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/500-1602837740377.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T094531Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5d23dbd70834380848ca02601f45b667c64d0d7664404b6e6968ca4f1e1c534a\"""
133,11,140,1,Fri,5:46:40 PM,1,833,Cermin besar viral,Unit,1,500,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/500-1602838575382.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T094625Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=18aa915ed1ec6930aa0abaca9d7fae23709f286641449153e1f842b46dd0a76b\"""
134,8,8,0,Fri,5:54:35 PM,1,439,Kuih Muih Frozen,Pek,2,289,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/289-1602804774766.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T095355Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=62dbc07ccaf084b4a352b75b1a57d17026cad5a50631b93746dec7e2851a597b\"""
135,3,7.5,0,Fri,6:27:33 PM,1,822,Kacang Pool JB,Unit,2,326,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/326-1602837533558.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T102624Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=9d4f86d8f7a3bfae8416b409302a533dd5f719fc6ed509cf342743b542a50a48\"""
136,3,20,0,Fri,7:19:50 PM,2,109,Keropok lekor vacuum,Pek,1,93,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/93-1602757977674.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T111815Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=e2e6fe4550c698f9f593bd690aa785b6134d46c2f11cdbebad286b86de6f68cd\"""
137,4,18,0,Fri,9:09:32 PM,4,575,Chicken Chop,Unit,1,368,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/368-1602819195492.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T130839Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=9ca095b635a1ea7d2d32b3e6860381a2af829debbbeeff9e4fdb8ca4e1d8ba1e\"""
138,11,4,1,Fri,9:11:36 PM,1,950,Laksam Ahbab,Pek,2,575,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/575-1602850935228.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T131024Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=6d9bd9b39bc5c7028597e3a7a33f7dab9a839f933a0da4eeffc9f57dfe150895\"""
139,11,126,1,Fri,9:51:40 PM,2,994,Classic Choc Chip,Kg,2,582,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/582-1602853946047.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T134549Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=cabd112c9643bfbe939daaae95abd1dd2265cce5da91fb40f7c160aa3d8bc762\"""
140,11,21,1,Fri,10:34:15 PM,3,1001,Melted Cheesy Fries,Unit,1,559,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/559-1602854320471.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T143316Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=a09467db733d4368c25b861958b917714eb5e946e6cce825a8382f81ab728ba5\"""
141,11,14,1,Fri,10:51:10 PM,2,1001,Melted Cheesy Fries,Unit,1,559,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/559-1602854320471.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T145011Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=eaa7cc01e4793e845ed33db6a873ff746b34ddb50b50c71e51a3d1700c562188\"""
142,8,95,0,Sat,9:05:29 AM,1,935,Salai Voila! (1kg),Pek,1,562,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/562-1602849282558.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T010325Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5d413edf2452a8637199cf32d6399de59a4241c8fc2f4bcfa9bf4001d1562ffa\"""
143,11,32,1,Sat,9:19:49 AM,2,549,Frozen karipap Daging,Pek,1,350,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/350-1602815084782.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T011846Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=de706fc9b2e467e3d250d05f1685494c13d2a1589295a98a36ef03f983e0642c\"""
144,11,30,1,Sat,9:22:43 AM,2,451,COCHOJERR BABYCRUNCH,Unit,1,297,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/297-1602894950977.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T012150Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=ef8ea2419158721704ef1ff091c9b662261a03d3cb6c2653b11a04cd3b4a9c9d\"""
145,4,13,0,Sat,9:33:10 AM,1,42,Plum merah,Pek,2,40,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/40-1602752984052.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T013135Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=13c0e10b84a1d9061bd235f1361c72583f48f7276f6dcb65bea07895475a190b\"""
146,3,20,0,Sat,10:00:09 AM,1,238,Unicorn Cheese Tart (Mini Box),Pek,2,161,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/161-1602766243692.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201016%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201016T144134Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=e85261aa1336e4ea7520483e066a7f2d94d7f333badbe4a001202a35c1317429\"""
147,11,7,1,Sat,11:44:10 AM,1,1193,Nasi Kerabu Ikan Celup Tepung,Pek,2,591,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/591-1602905898699.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T034339Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=05bb905c6aece36827252b6f157ae5e2a26c61c39b41b66bec6e022761ca9fb2\"""
148,11,20,1,Sat,12:09:44 PM,2,839,Set Dendeng + Pulut Kuning,Unit,1,412,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/412-1602839242836.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T040904Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=9cbfbeeef23003a33d41f397d8e7286ced3aac4a24fd7727230757bc9ea5fa28\"""
149,11,7,1,Sat,1:17:13 PM,1,956,Toasted Bread by Treesib,Pek,2,570,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/570-1602851159479.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T051626Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=3fa66eb8e1396ddc1dce4a4a5d0a8c6735743d0640592d30f4aca1b153696872\"""
150,4,25,0,Sat,1:34:25 PM,10,1078,Krimpuff Gebu,Pek,1,630,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/630-1602864153801.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T053239Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=d51018977acd74b1253353ebeda622f8e1a540ad64f9363d844977bf9d6d732f\"""
151,11,7,1,Sat,1:36:12 PM,1,897,Toasted Bread,Pek,2,537,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/537-1602844266329.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T053518Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=25d4321c144c75419e8e91e901cc636e9066644c291d8a90be83fb0f82193a46\"""
152,3,76,0,Sat,2:12:49 PM,2,994,Classic Choc Chip,Kg,2,582,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/582-1602853946047.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T061154Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=4f8f1dafe066d53a1657992cd24b0b1c609752c6f44b83a5402b97f8cf730d49\"""
153,11,10,1,Sat,3:30:48 PM,1,809,Ice Bars berperisa Mangga,Pek,2,487,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/487-1602836369472.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T073025Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=363e7f847d5fb46eecd19feaf560752dfe18c5bcbe903aff44580345147547fd\"""
154,10,15,0,Sat,6:23:18 PM,1,1325,Superfood: Signature Protein Bowl,Unit,1,408,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/408-1602928104559.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T102244Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=c3f16352b107e60d99a6c1ccd5c7a4273c9665a426e48da40113a566be525299\"""
155,11,12,1,Sat,7:45:25 PM,1,781,FishQib Fillet,Unit,2,461,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/461-1602834081614.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T114443Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=80df2bd69b3ec02290b70a464a4a146446b3376fce0d329116a12190c01d52fc\"""
156,11,19,1,Sat,9:59:40 PM,1,994,Classic Choc Chip,Kg,1,582,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/582-1602853946047.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T135842Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5cf64f4468c968cc91f254c9eacb3089f7413ee7980951959a89d768fb0c02cb\"""
157,3,3.8,0,Sun,6:36:36 AM,1,862,Ayam pedas,Unit,2,511,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/511-1602841563218.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201017%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201017T223531Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=fcbe7e00606eedf79728c37141419826d07f8ce24cbca16aec9b698c440ad32d\"""
158,11,13,1,Sun,10:13:24 AM,1,459,Keropok Baby,Pek,1,305,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/305-1602807680789.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201018%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201018T021138Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=c823ab0fa68f23357d0736c044438f3035d4c39e9a33186c31ed5c5e2df79bfc\"""
159,8,45,0,Sun,10:52:32 AM,1,1275,T-Shirt LEVIS,Unit,1,707,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/707-1602918253733.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201018%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201018T025042Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=d81894912fb94e4ba4d6f7accad03b0e12d2f089a59102d3c97a70596f9d531c\"""
163,11,25,1,Sun,1:54:43 PM,1,109,Keropok lekor vacuum,Pek,1,93,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/93-1602757977674.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201018%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201018T055354Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=9dfdac3e6ae2b815c8445e1006ab00ca10fac5cea017ea1c7782362f7106581f\"""
164,11,60,1,Sun,2:10:53 PM,2,451,COCHOJERR BABYCRUNCH,Unit,1,297,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/297-1602894950977.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201018%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201018T060955Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=b0b3764af1fd4950380144a9ef2ca3470a07aa605777a9cefc46651761479b6f\"""
165,8,180,0,Sun,3:01:50 PM,1,827,Airpod gen 2,Unit,1,500,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/500-1602838009128.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201018%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201018T070056Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=b41d86d04347038c5749132252793e7e6710dc39772eb9cc040a7ae8c9e3e86e\"""
166,10,23,0,Sun,3:09:14 PM,1,1533,Cheesetart 25pcs (Order Sehari Sebelum),Pek,2,812,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/812-1603004130264.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201018%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201018T070839Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5ff40efbfa51308c8a0a21ebe0eab8fb3f38eef1a7ba4ceeafa6b1c352fd3327\"""
167,3,180,0,Sun,4:46:44 PM,1,299,Arbex Battery NS60/L,Unit,1,37,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/37-1602770075381.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201018%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201018T084540Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=166a85bc6ff4ca2b32e5836303de702d2f2eb25bcd588a7d9eb85c8d1d2bd26d\"""
168,11,13,1,Sun,6:11:17 PM,1,459,Keropok Baby,Pek,1,305,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/305-1602807680789.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201018%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201018T101029Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=1ed773d2326ce7956a3c74fbd655dcc3c759ec6013dc8e66697dfb1e7945ea3a\"""
169,11,12,1,Sun,7:04:05 PM,1,781,FishQib Fillet,Unit,2,461,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/461-1602834081614.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201018%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201018T110152Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=32a8882d9894e5dc310112eaa6ede1eec4c18058f2da8b9a9805e336742dd69a\"""
170,11,18,1,Sun,7:45:13 PM,1,1576,Sambal Giler Kentang,Unit,2,829,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/829-1603010371889.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201018%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201018T114428Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=22bf30428237b9eb4f38ac651260288d0634402f5dff8009675c6199ca43dcc3\"""
171,11,13,1,Sun,7:45:15 PM,1,1605,Banana Yogurt Cheesecake,Pek,1,843,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/843-1603017837603.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201018%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201018T114422Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=bd71849463b50ecec028d1459c617b57efe57db22ed62e7d2a80127850a831ae\"""
